170.0	7.0	15.0890855695	3.37059235135
170.0	8.0	5.98962655483	7.54522956794
170.0	9.0	7.91622416834	2.99064595021
180.0	1.0	4.30338009651	2.98515677482
180.0	2.0	4.34610451377	3.65483617281
180.0	3.0	4.58393008764	5.08989754849
180.0	4.0	4.40293009337	5.82091251501
180.0	5.0	2.10086272428	3.17417533619
180.0	6.0	13.744213519	7.71587132474
180.0	8.0	5.75222191118	7.52685276336
180.0	9.0	7.46603929886	3.02835419856
190.0	1.0	3.80647197269	2.88587429814
190.0	2.0	3.8199417397	3.58681812989
190.0	3.0	4.20509289032	5.10564909527
190.0	4.0	4.045139407	5.87461096995
190.0	5.0	1.76054064202	3.17417533619
190.0	6.0	13.7553681698	8.13949246923
190.0	8.0	5.51481726752	7.50871461858
190.0	9.0	6.99101954643	3.0009083216
200.0	1.0	3.30956384886	2.78635316165
200.0	2.0	3.29377896564	3.51856142718
200.0	3.0	3.82625569299	5.12163930185
200.0	4.0	3.68734872064	5.92830942488
200.0	5.0	1.42000809464	3.17417533619
200.0	6.0	13.7440030539	8.55881773732
200.0	8.0	5.28625215846	7.50060018539
200.0	9.0	6.51599979401	2.97370110443
210.0	1.0	2.81644409701	2.69041192217
210.0	2.0	2.79308246984	3.46128307524
210.0	3.0	3.44405105391	5.1636434266
210.0	4.0	3.32955803428	5.98200787982
210.0	5.0	1.07947554727	3.17417533619
210.0	6.0	13.732637938	8.97814300542
210.0	8.0	5.09325565294	7.53377389755
210.0	9.0	6.04098004158	2.94649388726
220.0	1.0	2.35805108824	2.62645109585
220.0	2.0	2.31785225231	3.4152217339
220.0	3.0	3.05658478709	5.2450264183
220.0	4.0	2.99618130063	6.03809293275
220.0	5.0	0.739153465005	3.17417533619
220.0	6.0	13.7208518918	9.39460435592
220.0	8.0	4.90025914741	7.56694760971
220.0	9.0	5.57101145179	2.95866553705
230.0	1.0	1.89944761437	2.56249026952
230.0	2.0	1.84262203477	3.36892173276
230.0	3.0	2.66911852027	5.32640941
230.0	4.0	2.69963596117	6.09775788268
230.0	5.0	0.398620917631	3.17417533619
230.0	6.0	13.7065402644	9.78505178825
230.0	8.0	4.70747310699	7.59988266208
230.0	9.0	5.10462076886	2.9973284246
240.0	1.0	1.4408441405	2.498768103
240.0	2.0	1.37160111943	3.30830214363
240.0	3.0	2.28165225345	5.40779240171
240.0	4.0	2.4030906217	6.15742283261
240.0	5.0	0.0580883702566	3.17417533619
240.0	6.0	13.6922286369	10.1754992206
240.0	8.0	4.50942543884	7.59773472388
240.0	9.0	4.63823008593	3.03622997195
250.0	1.0	0.982451131732	2.43480727668
250.0	2.0	0.907104622486	3.22596451273
250.0	3.0	1.89418598663	5.48917539341
250.0	4.0	2.10654528224	6.21708778254
250.0	6.0	13.6779170095	10.5661853127
250.0	8.0	4.30822079403	7.57172080571
250.0	9.0	4.171839403	3.07489285951
260.0	1.0	0.523847657858	2.37084645035
260.0	2.0	0.442608125542	3.14362688183
260.0	3.0	1.55133832305	5.6664996246
260.0	4.0	1.80999994278	6.27675273246
260.0	6.0	13.6633949169	10.956632745
260.0	8.0	4.10680568412	7.54570688754
260.0	9.0	3.71976034752	3.09875883948
270.0	1.0	0.0654546490935	2.30688562403
270.0	2.0	-0.0216779062914	3.06152791072
270.0	3.0	1.20870112458	5.84382385578
270.0	4.0	1.57385808978	6.4163687153
270.0	8.0	3.90560103932	7.51993162917
270.0	9.0	3.26957547803	3.12095420085
280.0	3.0	0.865853460999	6.02114808697
280.0	4.0	1.33771623678	6.55622335793
280.0	8.0	3.70418592941	7.493917711
280.0	9.0	2.81918014343	3.14314956223
290.0	3.0	0.552470912767	6.19918829756
290.0	4.0	1.10157438378	6.69583934076
290.0	8.0	3.52529058623	7.48795121601
290.0	9.0	2.36899527394	3.1653449236
300.0	3.0	0.268343014773	6.37818314734
300.0	4.0	0.86543253078	6.83545532359
300.0	8.0	3.34639524305	7.48198472102
300.0	9.0	2.03098830789	3.18754028497
310.0	3.0	-0.0157848832219	6.55717799713
310.0	4.0	0.580252307238	7.01325687438
310.0	8.0	3.16749989986	7.47601822602
310.0	9.0	1.76790692085	3.20997430615
320.0	4.0	0.289599990845	7.19511564176
320.0	8.0	2.98860455668	7.47005173103
320.0	9.0	1.50482553382	3.23240832732
330.0	8.0	2.95282548805	7.41921719369
330.0	9.0	1.34087321342	3.2483985339
340.0	8.0	2.91704641941	7.36838265635
340.0	9.0	1.32571972553	3.25484234849
350.0	8.0	2.88105688566	7.31778677881
350.0	9.0	1.31056623764	3.26128616308
360.0	8.0	2.84527781703	7.26695224147
360.0	9.0	1.29541274975	3.26772997768
370.0	8.0	2.79308246984	7.22733471472
370.0	9.0	1.28025926185	3.27417379227
380.0	8.0	2.70300340292	7.21373110614
380.0	9.0	1.26510577396	3.28061760686
390.0	8.0	2.61271387089	7.20012749756
390.0	9.0	1.24995228607	3.28706142145
400.0	8.0	2.52263480397	7.18628522917
400.0	9.0	1.23479879817	3.29350523605
410.0	8.0	2.40582666813	7.13759863003
410.0	9.0	1.21964531028	3.29994905064
420.0	8.0	2.28249411389	7.0800816183
420.0	9.0	1.20449182239	3.30639286523
430.0	8.0	2.15916155965	7.02232594677
430.0	9.0	1.18912786938	3.31283667982
440.0	8.0	2.08360458529	7.02304192617
440.0	9.0	1.17397438149	3.31928049441
450.0	8.0	2.01351970379	7.03044037996
450.0	9.0	1.1588208936	3.32572430901
460.0	8.0	1.94322435717	7.03760017395
460.0	9.0	1.14366740571	3.3321681236
470.0	8.0	1.85040924383	7.02566718396
470.0	9.0	1.12851391781	3.33861193819
480.0	8.0	1.74244064259	7.00132388439
480.0	9.0	1.11336042992	3.34505575278
490.0	8.0	1.63468250646	6.97674192502
490.0	9.0	1.09820694203	3.35149956738
500.0	8.0	1.52671390522	6.95239862545
500.0	9.0	1.08305345413	3.35794338197
510.0	8.0	1.48419995308	7.03712285435
510.0	9.0	1.06789996624	3.36438719656
520.0	8.0	1.46967786052	7.16886306379
520.0	9.0	1.05274647835	3.37083101115
530.0	8.0	1.45515576795	7.30060327323
530.0	9.0	1.03759299045	3.37727482575
540.0	8.0	1.45263018664	7.33353832559
540.0	9.0	1.02243950256	3.38371864034
550.0	8.0	1.45305111685	7.34189141858
550.0	9.0	0.996131363858	3.39421967152
560.0	8.0	1.45368251218	7.35000585178
560.0	9.0	0.926046482352	3.42071090929
570.0	8.0	1.4541034424	7.35835894477
570.0	9.0	0.855961600847	3.44720214706
580.0	8.0	1.45473483773	7.36671203776
580.0	9.0	0.785666254232	3.47393204463
590.0	8.0	1.45515576795	7.37482647095
590.0	9.0	0.694534861764	3.48729699341
600.0	8.0	1.45578716328	7.38317956394
600.0	9.0	0.589302306951	3.49207018941
610.0	8.0	1.4562080935	7.39153265693
610.0	9.0	0.484069752139	3.4968433854
620.0	8.0	1.45683948883	7.39988574992
620.0	9.0	0.378837197326	3.5016165814
630.0	8.0	1.45726041905	7.40800018311
630.0	9.0	0.273604642513	3.50638977739
640.0	8.0	1.45789181438	7.4163532761
650.0	8.0	1.4583127446	7.42470636909
660.0	8.0	1.45894413992	7.43305946208
670.0	8.0	1.45936507014	7.44117389527
680.0	8.0	1.45999646547	7.44952698826
690.0	8.0	1.46041739569	7.45788008125
700.0	8.0	1.46104879102	7.46623317424
710.0	8.0	1.46146972124	7.47434760743
720.0	8.0	1.46210111657	7.48270070042
